,resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,average_temp,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,suffer_score,average_watts,kilojoules,device_watts
10,2,"{'id': 29273440, 'resource_state': 1}",Morning Run,8219.4,2330,2338,65.0,Run,0.0,5627171396,garmin_push_7125263361,5987066282.0,2021-07-14T12:19:26Z,2021-07-14T08:19:26Z,(GMT-05:00) America/New_York,-14400,"[38.882398, -77.107764]","[38.882015, -77.106952]",,,,38.882398,-77.107764,1,0,0,1,0,"{'id': 'a5627171396', 'summary_polyline': '}eilFpbsuM_@Aw@Ny@?yDJuDXi@H{@HmAB]Ms@Nk@BeABaCAqAJqAByAEeB?y@FwBEe@IgAGWIc@CoASc@K}@[mAOiAIeBI}B@a@EwAB]Ds@BCCGS?]NiBFSL{@CQWEc@Bk@Ee@BYHKEWOMC]L_@?a@GII?SFm@RgA@YP_ABmAAg@Jg@FKFo@Ie@Us@Ag@Qq@MoAK_@K_DLcCCcAPuBPoA@q@LaBAGD}@PeBBo@Ae@Hs@ByAGoADc@ToALiABKl@{@Pg@R_@n@{@L]BOZq@J_BJSNkAAaAKaA?cAKyAEeBIs@Ek@Ow@Iw@W_BMc@]mB@GKeAYgAYq@Iq@a@sBAi@Ko@BQNQ\\IN@`AQp@Cp@Oj@DjAQjBO`@Ab@IZYh@MrAS@EQmADUXQv@Q\\W^m@DsAO{@@MDIJGl@Q~@?HBj@G`@Ql@Ap@Jx@Ad@B`@XHn@?TIf@SPkAl@}@XW@YNPZP~AGfBBZRd@LLDPB^HRJn@\\h@Hf@Vd@P`A\\t@\\dAZjAHt@d@~@l@~@h@`Bn@tD\\|@Ll@@j@?f@Db@Dx@Tl@j@r@`@`Bn@b@LRFbAPX^fAPBBAHJXj@Jb@Vd@V@TG\\ATGL?@ELGTDDl@JJL?RC~@E^GVKv@GRGBQCa@BYKy@f@KXAXGf@ANBHJPZV`CC`AIl@B~ALf@RBpAGfBCl@I`@BlBIhABf@CZMJ?ZF@DLj@Jp@Bj@HR?PCFQTe@Vm@Jg@?oFLg@AuCHcCCq@\\QtBBNPJh@JLLz@fA^XV^P`@Gd@GLOJi@XAZDTCLBRAj@Nd@V`@Rf@HLVt@LX^tADBJ\\Hf@PFXb@`@xARh@h@j@Tp@r@~@Lv@Xh@Dz@Ld@Z^?nBFp@?PFr@BLKj@@v@Cr@I\\OLODOBWLg@DUK[GQg@Yi@g@k@?]LEn@B^GTD', 'resource_state': 2}",False,False,False,False,everyone,False,g7342502,0.0,5987066282.0,3.528,5.2,85.4,30.0,True,155.3,174.0,False,True,92.6,60.0,0,0,False,21.0,,,
11,2,"{'id': 29273440, 'resource_state': 1}",Afternoon Activity,0.0,2776,2776,0.0,WeightTraining,,5623010193,garmin_push_7120852261,5982727494.0,2021-07-13T20:15:15Z,2021-07-13T16:15:15Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a5623010193', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,0.0,5982727494.0,0.0,0.0,,27.0,True,122.4,154.0,False,True,,,0,0,False,8.0,,,
12,2,"{'id': 29273440, 'resource_state': 1}",Morning Run,10717.6,3270,3337,108.0,Run,0.0,5620590813,garmin_push_7118300383,5980214263.0,2021-07-13T12:13:10Z,2021-07-13T08:13:10Z,(GMT-05:00) America/New_York,-14400,"[38.882217, -77.107612]","[38.881642, -77.106806]",,,,38.882217,-77.107612,1,2,3,1,0,"{'id': 'a5620590813', 'summary_polyline': 'ydilFrasuMC?E\\k@DYHuB?KBo@?m@Dc@Fs@^_AFqCXgAFOFAJHRBX@bDFxAFn@_@v@CX@d@CJGNWLiENg@Au@Lm@X{DHg@HgA\\_@T_@@i@Xo@P{@AeAFaCBgAJeACkBFk@AUDk@AkAN_B?e@D]F}Mf@{@De@FGZ\\xADn@?^[dBM`AS|@Q`@Ej@Mh@}@zB_@p@Wl@_@vAQ`AUr@Kj@WjA?LFh@G^El@FxDIr@@fA\\tCz@~DLZ^`@b@rAJj@TR\\IhAs@L@d@P\\CVS~@c@fC}Aj@Ur@a@h@g@bAcAPWt@uA|@oAd@c@lAw@z@Yl@W~@SVCt@?v@Bb@E~@@v@C~Da@xA]j@G`EoApAm@r@U|Aq@vCcAb@a@`@K|A[XQLk@?c@G_@Ek@@ILOnAW~@BnBMx@OLBLLHZHDR?b@Kf@S~@On@]TGj@[ZYbBOX@t@WVU@KR_@?IZMh@]JOb@{@J]Du@Ao@Jg@b@WLGRAl@]d@k@^u@Z_@HEVa@Pi@?Kh@_@XG^]Hm@N]TUdA_D\\k@La@b@_AZc@b@Wt@aAVm@h@aAJ_@CMUS{@Sc@CIEAMRMXABC?g@Eg@Aq@DQFMNMVYEsAEk@Bm@KwAGCk@F_A@cAJaA@aAHqADGAIQ?]Dg@TmAlCu@j@DlAGdAMFCJYCQYmAQE_FJ_BJq@JOCIIG}@CIK{D@y@Za@XM^BlBO|@?h@E`@QhAYhB{@t@Uh@KXUDe@Gg@_@_AUBcBd@{@\\_Bb@u@X[RwBz@KA[YYa@GQAUYiBGQCAgBt@iBh@Y?e@Gw@MyEF]JOEe@?UHa@^U?ECgAoBBSRg@d@w@d@Qr@Ih@?jAItBEzB@f@ErBu@\\ITKNO?KEg@]aBIKO?iAd@k@NeA`@kB@iDLuCC{BJCBG\\GfARZC\\IPu@f@D\\Zl@Bj@`@nATd@Hf@?l@Xd@Ef@JVRZJf@dAt@Pj@NdAf@h@\\f@x@t@HBZCNIXAf@OJDr@|@l@fCNp@Bd@GRUXAFAxADHANEFOJs@HMLg@Ra@Fa@Vi@Sg@@SRa@zCd@IVMNBFDdACPCRIFFL?CCCg@MSc@EQm@?GID', 'resource_state': 2}",False,False,False,False,everyone,False,g8413986,0.0,5980214263.0,3.278,8.0,84.5,30.0,True,155.4,175.0,False,True,126.2,79.6,0,0,False,28.0,,,
13,2,"{'id': 29273440, 'resource_state': 1}",Evening Walk,3949.0,2577,2908,13.0,Walk,,5613600307,garmin_push_7110491365,5972921278.0,2021-07-12T00:00:23Z,2021-07-11T20:00:23Z,(GMT-05:00) America/New_York,-14400,"[38.881774, -77.108068]","[38.881761, -77.107889]",,,,38.881774,-77.108068,0,0,0,1,0,"{'id': 'a5613600307', 'summary_polyline': 'abilFldsuM@NC?l@d@Z\\h@c@Bm@GKKWKKAOc@sA@e@DKDEf@AHMMa@AML]?GUg@Kc@AOGKK]De@C[HS?QW[IMI[AQEGECKO?GDEKAEEC_@EKU_@K[?UJJ?BUk@GMKG?CGGQKYWCG@QGe@SQMe@KGe@y@?OGCIKa@OIK@OAI@]HMOUQq@?]Gg@YIMUGKEUQQCODUMMAGFOAGEK?IFW@SBKTAFOKSOOAGIK[]B?Wc@Ue@{@w@UEDAYc@CMSWKEa@g@KWWOc@g@EKQQ}@g@GKUCCBGIGICQYy@C?AAB?Qi@W[Qg@IGIW][M[SUO[_@]UOSW?IQKGISGOM{@gBQWYKCIKIKY?GMWCQMSe@iAAG@CCG}@@u@JBF?DAESB]?y@Ja@?GEK?KLQx@MR@ZGHIXBTk@t@]`AF^F@CABL`@HVB`@Eb@@XIH@JEx@CXBNFPPDA?EFEFCPATFPC~@c@PCRBCRBLZb@\\TP`@CDC?DDCDMHDBEBPTb@DLX@@ELIBf@D`@Gh@?DADE`@ERBVFb@Rj@r@JRPl@?BE??@FH\\v@f@f@n@TPNP@RTR\\`@RFLLLRl@ZNLPALZPDH^ZVXHDPVf@b@BJNDj@z@@FId@GH?COHAD@JHLCXK^?ZHNDd@PHHJLRBFAF@ALVX^DLBf@HJGL?ZDH^RFZB@RfA^v@Jh@X|@@FZj@LJDFX|@RXVf@@PBFLHp@|@F`@BXRTHZMz@HV@b@DRCHL^?^MXKh@?FLZCVFNKVKLCLOZa@NKVIDG?OERC', 'resource_state': 2}",False,False,False,False,everyone,False,g7313202,0.0,5972921278.0,1.532,4.1,58.4,32.0,True,119.5,147.0,False,True,117.2,90.2,0,0,False,7.0,,,
14,2,"{'id': 29273440, 'resource_state': 1}",Lunch Run,5807.8,1800,1802,43.0,Run,,5611736144,garmin_push_7108544475,5970963721.0,2021-07-11T15:37:37Z,2021-07-11T11:37:37Z,(GMT-05:00) America/New_York,-14400,"[38.882238, -77.107386]","[38.881839, -77.106672]",,,,38.882238,-77.107386,0,3,0,1,0,"{'id': 'a5611736144', 'summary_polyline': '}dilFd`suM]REF?HGJKHYD]E]DGBCNGHaDRs@Fk@@a@AUFi@?_@\\[HWCk@?MHCJEhBJnBATGJK?ECQMCG]w@]qAIg@Sg@EAKAs@FiCBe@Ds@?eAFa@Gm@?W@c@HeABmCG[KO@CJFj@h@hBZx@ZxALz@b@vAVvBLj@@TL^DRL`A@fCDf@K^_@Vk@Fi@CkCq@YCDtDAnACRAnADr@?`EBn@?lBBt@ApAId@aAVW?[EU?u@FGHAv@EPUHo@HoAAe@DKDEJ@^F^Bb@Jb@n@B\\EL?bAHf@Ih@@xC[JErAMj@OfAQn@UNe@BA\\JL?vBu@\\EpAm@h@[TGh@WhAa@x@UHE\\g@PAJOF?r@ONWlD}@dB[T?h@a@b@G^Qr@?RIb@[hA_@bAk@ZKDQC[I[DH@t@CXCA@G@@AJHDXEXKXQx@Qd@UJKTg@B[@@l@a@\\m@p@[XQFOE_AVq@XaABC\\RVKXYAFH?NGHSb@]f@cBHG^IVWf@kAp@Kl@OXi@?]Pm@T_@`@{AAQBIl@mAJi@?OIO}@OOGUF_@Cc@Qe@BwBo@e@@SE[@IGIQQoAC]?GNg@Kg@Qe@GYKwDUq@OUDo@Um@_@m@_@[]c@W{@c@o@YgA_@w@[Dg@QIPJLL`APl@HhAb@h@LbATf@AZPf@@Hc@\\KAe@F[Pa@Fo@Ck@TKHIx@Ub@TLLBJ?LGFKVEn@H^HFG?KEE@QGQMGIMAKIKBGGWk@SIA', 'resource_state': 2}",False,False,False,False,everyone,False,g6682189,0.0,5970963721.0,3.227,5.8,84.9,33.0,True,146.1,163.0,False,True,110.2,78.6,0,0,False,8.0,,,
15,2,"{'id': 29273440, 'resource_state': 1}",Afternoon Run,4650.7,1441,2650,91.0,Run,0.0,5607380605,garmin_push_7103989788,5966406763.0,2021-07-10T21:37:09Z,2021-07-10T17:37:09Z,(GMT-05:00) America/New_York,-14400,"[38.89016, -77.108363]","[38.88214, -77.107451]",,,,38.89016,-77.108363,3,0,0,1,0,"{'id': 'a5607380605', 'summary_polyline': 'ovjlFhfsuMC]]Qw@K_@C]?{@G{Bg@_AOo@EeBGaD?s@AuABiA?KAOMAQ\\kBd@{BABLEJCbAGr@BlAAf@B`@N`@BNSTkADy@?gAACKMe@?_ABoAAUDWAQOCKB}@AsBGIIAo@C_@BOGKSBcACw@DQP]Pm@JeABsAQKYCkDFcBHe@?YEHKC}@JaCCg@@q@DcALw@F}AAd@@HA@AGJmB?GCA?\\IdA@LCOFAAKBC?@?@@_AT]?o@Fs@Ae@JI`@E\\V\\JDFDPAFA@D@?CBGf@Rj@~@RVd@Vr@f@f@PbBfAfA`@^Hf@ZZXhAh@r@LzANhA^nAT~@HV?`COjCGp@Et@Kj@BPGjAIh@O\\Od@Mt@]n@Qr@Kd@Ar@INBTx@Bv@El@Mp@?l@FpA@jANJB@f@G`@AF@Z?ZQ`@I^Y^AV]^YVKRJh@?RL?THJDRHH@LT@RRPz@ATBZRb@@F@NEXBbATRTd@DBPn@HHLT@RFTRVPHHp@FP@XP~@?j@EDo@RjAKaA^[VBB@FILBPJLJ`@b@j@BFU^FZr@Tf@VL?mA\\]CFC?ETKCOJE?ELM?GIMCM@BC?J]AGGGKJAHOJ@L`@\\p@PC@?FKT', 'resource_state': 2}",False,False,False,False,everyone,False,g7313202,0.0,5966406763.0,3.227,6.8,71.9,31.0,True,123.0,164.0,False,True,115.8,61.8,1,0,False,4.0,,,
16,2,"{'id': 29273440, 'resource_state': 1}",Morning Run,6597.7,1795,1805,68.0,Run,0.0,5605232586,garmin_push_7101820111,5964159775.0,2021-07-10T14:07:37Z,2021-07-10T10:07:37Z,(GMT-05:00) America/New_York,-14400,"[38.882781, -77.107828]","[38.881674, -77.106534]",,,,38.882781,-77.107828,1,0,0,1,0,"{'id': 'a5605232586', 'summary_polyline': 'khilF|bsuMYK]Dc@ISBYRyA?uALwAFg@FiAXe@D_@Me@[QSEi@GoA?gABo@Ae@?GUe@AgAGm@GKIA}@H[C{@Oi@De@CO]Ge@C{DGuACqA?cBIo@I_@Qe@[kB?Q?W`@cATcACSG?w@VSB}BHsBRgCH_AHe@Eg@Ms@I]Ka@EOE_BOmASk@Qy@OmBy@{@[s@c@_Ai@c@O}AiAKKSa@Og@Mo@M{A?m@Oa@YWSW]UWCGRAzCGrBs@f@@NGf@@l@Hv@@n@[~BAr@Bj@Cl@@dBBz@Fp@VdBDj@XbATjB@d@MpAW|@Il@A`@w@`Fc@lAQj@IbBA|@K~@HJC^OLEL[jGGj@GRAXC~AHv@?XE|@F~AJPpAI`@Et@?nBQZININCnBEd@Ex@Cb@B~@IdAA^@rBEhBBpAGh@Kd@DZ?hAKxBAt@ENChA_@NK?EEe@Km@]eBe@iBIs@]aAKi@UiB?SJM^C|APh@Cj@@`CGdAMj@CL@nACn@JlAG`BEl@^PPVj@J`@Dl@Rj@BRH`B@~@KnACvAGb@HlBRjBAVFzABNFBJ?XKvAMj@D|@In@OVMTDNClA?P@XDZIt@?pAMHGSDKEXIf@KVOd@q@Xe@fA_ADOXONFJAC}AH{@MqAB_BWkBAi@@cALaAQy@Ag@BQRk@@aAIw@]i@IIi@[QHERWc@?DD@BG?DC?GU?M', 'resource_state': 2}",False,False,False,False,everyone,False,g8413986,0.0,5964159775.0,3.676,7.3,86.5,28.0,True,154.8,176.0,False,True,115.0,59.2,0,0,False,17.0,,,
17,2,"{'id': 29273440, 'resource_state': 1}",Morning Run,5703.7,1815,1830,46.0,Run,,5599902786,garmin_push_7096136029,5958603071.0,2021-07-09T13:58:52Z,2021-07-09T09:58:52Z,(GMT-05:00) America/New_York,-14400,"[38.846021, -77.11877]","[38.84528, -77.118615]",,,,38.846021,-77.11877,0,1,0,1,0,"{'id': 'a5599902786', 'summary_polyline': 'sbblFhguuMO]Hi@XkAXy@Jo@l@oBN{@JUv@}CR_@d@_@h@G`@D~Ap@|@d@VZXn@XRv@Nh@bBF\\Tx@JV`@jAPt@HNHFb@HP@FHjA~FN`@f@lCVx@PZf@d@b@Lp@An@FhAUZOENBNZBJH`@x@`AnCn@rBn@~AFDv@o@bAq@LMTq@\\c@rAy@^]|B_BJAZPTj@F^J\\f@dA`@v@Nb@DB\\Ab@EJFDLHh@Hn@Dz@EpBD`CCLYRiAd@e@Bw@LERPlAJzA?x@Gf@m@tAm@RKPE`@GRIF_@D]Ns@HmA^EBEP`@hAVdA\\lARf@b@xAPj@NbAH^Tj@f@zBh@lB|AzAf@n@Pd@Vd@^nAh@lAPh@FtAK`@Q\\c@TuAhAS?DURMTU^Qf@_@XW@SGWEaAiAsB?IISEOc@gAiAoA[Yk@}@w@{CE_@Y{@Se@Y{@UgASk@a@_B]cBIUa@oBQMc@X}@Lc@GEC]e@Og@Iq@Eu@g@kCMwA[}ACa@u@{DSqAQw@o@oBy@}BiA_EGEI@a@POD]Ae@G{ATaB^g@Bk@Nc@D_@QQKM_A]aBOk@ECIS?QCQHSQc@QMWIO@SF[Rg@RsAPCAKMaA]s@i@U{@_@i@CU?i@KmACm@PSXGDGCA', 'resource_state': 2}",False,False,False,False,everyone,False,g6682189,0.0,5958603071.0,3.143,4.5,85.3,31.0,True,149.1,160.0,False,True,83.0,56.8,0,0,False,8.0,,,
18,2,"{'id': 29273440, 'resource_state': 1}",Morning Activity,0.0,2868,2868,0.0,WeightTraining,,5599748238,garmin_push_7095973300,5958442579.0,2021-07-09T13:09:19Z,2021-07-09T09:09:19Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a5599748238', 'summary_polyline': None, 'resource_state': 2}",True,False,False,False,everyone,False,,0.0,5958442579.0,0.0,0.0,,30.0,True,119.3,153.0,False,True,,,0,0,False,8.0,,,
19,2,"{'id': 29273440, 'resource_state': 1}",Morning Run,6470.8,1955,1967,61.0,Run,0.0,5594626282,garmin_push_7090579250,5953110056.0,2021-07-08T12:49:51Z,2021-07-08T08:49:51Z,(GMT-05:00) America/New_York,-14400,"[38.882531, -77.106909]","[38.88204, -77.107597]",,,,38.882531,-77.106909,0,0,0,1,0,"{'id': 'a5594626282', 'summary_polyline': 'yfilFd}ruMe@QWF}@^SBWICGBsAMeAMk@K_@Qy@IM[sAKcAYgAAk@B_@KIKAs@BYPmAXo@PWZWPW\\]Tq@TSLETBp@Cd@DbBMb@C`@Bh@@z@AzBBl@CrBCDc@B_BBw@Lo@FmABe@A_@Tc@P[@aAIqC@sBKM@GHDTbAzC\\xAb@rCBZId@Jp@R|@ADWN}@Xa@Py@FcBF_A@mAN_A?YJ}ADu@FiAB}@JUESAo@Hy@?qBPwA@cADy@CaALqDJEFEb@F|@H\\Dl@AV[jBMlAs@~Cu@dBOj@u@zAWlAaAnDKh@HXrAZ`@NRNf@RXFdANn@Tz@f@bCn@ZR~@^t@Hb@Jd@T^JJFb@L^Pz@b@PLDFNHB?z@_Ap@]DECCn@Of@Sj@Op@G`CHrAG~@MlAM|B[vCi@jA_@\\QxDwA~@e@xDyAJK`@Q`@?~@SJGJ}ABGFa@@s@BGPK\\IrCMV@~@Gh@IFGAm@Eo@@gACiAEUIqBIa@UB[LK@{@B_@Ba@?i@Ji@Da@@EIEg@D}@My@@GVWf@Mj@IJ@`@KTEx@?TEd@?b@OBEa@yECy@BWAmAIs@Ii@G{AE[g@QMOAGUkC?o@Io@?_ANO^K`DUf@Id@Wh@B~@GJK?e@Pa@XuAZCPIt@MRAX@\\RPf@Jp@@b@ETS^{@b@UAMEIASMASBW', 'resource_state': 2}",False,False,False,False,everyone,False,g8413986,0.0,5953110056.0,3.31,5.1,85.1,29.0,True,145.4,161.0,False,True,126.6,85.8,0,0,False,8.0,,,
20,2,"{'id': 29273440, 'resource_state': 1}",Morning Run,10144.5,3109,3128,68.0,Run,0.0,5589949958,garmin_push_7085644814,5948240172.0,2021-07-07T14:40:15Z,2021-07-07T10:40:15Z,(GMT-05:00) America/New_York,-14400,"[38.882699, -77.10764]","[38.881577, -77.108438]",,,,38.882699,-77.10764,0,3,2,1,0,"{'id': 'a5589949958', 'summary_polyline': 'ygilFvasuMWHGNGB}@BUYUw@Oe@DmAGaAGa@?c@Ok@u@}EMe@Eo@Uy@IEKDGTKFq@M]Aa@Nk@CaAYy@?e@IQSOg@AsDBaAGy@BsBEg@AiDDg@GIS?{@R{@De@Ts@PcBz@e@LoAD_@j@Ga@MG]AcBVgGZy@UgAOg@OeC]aA]s@IaA[u@MyFqD_@OWYm@qASy@[eD[aBDiA}@sA[o@t@kD`@e@ZSd@s@h@cAFULk@Fk@Hy@@_ADQLIVc@XHt@YVM@G?cAPkAMAeBFm@MGaBBe@\\YPEVGpA@XEZQOkAOo@i@TeCt@e@EEE[}BC[DMf@a@xAi@r@INKCu@e@qBgAb@cAXiABKu@s@cC_@_Ca@iBCo@FI\\ItBId@OzBCjCWPDZrABr@AFWb@cBbAk@F]NAD`@lCFPH?f@MpBy@^GNDZv@Ll@Hz@K\\_@Xm@PYVe@Pu@P?LNh@RxArBq@jAYZe@f@wA\\}AvAMx@@HZc@nDKlBFJXHnADTHBt@?x@O^}D`CQZG`@h@|BLJn@W|@o@\\Ot@i@|A}@VIJBHNPp@Dl@Cj@Mn@?TGd@GTu@p@qAt@iAbAf@~BN^b@]^kATY|BMpAQb@@dAKfAPMh@?FLj@Xb@DLALSH}ANOT@PRT^fAVNf@c@z@_@DEAEh@^b@NJXRP`@zBFNCH@Xh@vAj@XNh@Cd@Sb@EXJ^p@~@f@d@t@Z^HRo@NVPb@D`AEtA@x@FJb@?z@S`@Wd@MV@LHNPNd@n@^fA@v@[PAEJFd@NXJd@PPBf@KNi@Ni@j@IjADn@NNdADn@b@ZMHIACC?j@x@Jf@@j@c@fAI^GFCXFN`@ZJ@DKp@ZLARSx@i@fA[F?`@d@^jA?VMAk@PGPBf@R\\TJf@zABb@?d@Rv@ALIJ?\\C?l@GXHl@A`AS|AHpATXT\\@h@RlDVdBZf@@vATrA@PJH\\H|AAx@Dx@Eh@W`@Sl@q@xCm@x@a@@i@fAkBxCQhAk@~Ao@z@mArAk@Qy@BKCIOA]R[@YJg@Di@GY[m@?_Ae@mAO}@GCUc@F}@cB{@O@YRMBIUYa@KYKg@G{@Oe@UKSBYVE?', 'resource_state': 2}",False,False,False,False,everyone,False,g7342502,0.0,5948240172.0,3.263,7.4,85.0,34.0,True,158.3,178.0,False,True,90.6,62.4,0,0,False,35.0,,,
21,2,"{'id': 29273440, 'resource_state': 1}",Evening Run,6479.7,1803,1839,53.0,Run,0.0,5586821410,garmin_push_7082267531,5944967364.0,2021-07-06T23:00:50Z,2021-07-06T19:00:50Z,(GMT-05:00) America/New_York,-14400,"[38.883447, -77.107634]","[38.88173, -77.106765]",,,,38.883447,-77.107634,0,1,0,1,0,"{'id': 'a5586821410', 'summary_polyline': 'olilFvasuMNCQHw@DCCG?_@DYf@KLWNiAHOBs@FW?oADOLCPBp@A\\Md@Lr@Fl@At@GhABTCbBGTCDe@RcAZi@L}BH_AEsAFkCDe@JoA^]RqA`@s@JsAF]Ea@@a@FaA?_ADc@Ag@JUCcA@wAHuA@e@CeANuBB{BPmCHwBNmBBa@DEHE^Jj@D~Aa@~Cw@hD[~@Ov@_@|@S^IVAJe@tB_@bAMl@k@tAN`@Bb@SrAH~B@p@GTEr@FjA?p@JdAjCbK\\d@TNx@VZGf@g@d@a@HCXYtAq@n@e@fCmB`@c@r@i@b@g@\\q@`AoA`@m@d@e@`Au@VMp@WxAc@T@d@A|@HfAFZCTG^Ev@Ev@If@M`G_AvDqAz@_@JC`Ae@|Am@v@OTIr@a@NYFCNA^IXLF@DGZEFEFKAi@D]NAd@NN@n@I~@]VGL?h@Ml@[h@]z@_@pAQZIN?PE|AKb@MPQNILCKBz@Eh@M^U^M^[d@o@~@a@b@]PIXa@Hu@Aw@J}@Zo@Ni@l@W`@UJINm@?ILQz@GNKVq@@I\\}@\\i@RQPi@b@s@POVGZg@\\kALu@Iy@IUEC}Am@_@Iy@A[KEIOEIKGs@C_B@{@G}@g@g@MGMCc@@g@Ia@XSJGHGb@?bAFr@?jAAY[?EBCDm@ZIFIP]?QQ[w@JcACC?BGO]i@GASDGJWLQIQOk@Ie@OSUQYMmAFc@Vg@JCPODSFEIF', 'resource_state': 2}",False,False,False,False,everyone,False,g6682194,0.0,5944967364.0,3.594,7.4,85.3,32.0,True,155.1,180.0,False,True,96.8,53.6,0,0,False,14.0,,,
22,2,"{'id': 29273440, 'resource_state': 1}",Lunch Run,8207.7,2477,2477,0.0,Run,,5584160213,,,2021-07-05T15:33:00Z,2021-07-05T11:33:00Z,(GMT-05:00) America/New_York,-14400,,,,,,,,0,0,0,1,0,"{'id': 'a5584160213', 'summary_polyline': None, 'resource_state': 2}",False,False,True,False,everyone,False,g6682194,,,3.314,0.0,,,False,,,False,False,,,0,0,False,,,,
23,2,"{'id': 29273440, 'resource_state': 1}",Lunch Run,3935.5,1427,1559,64.3,Run,0.0,5575096619,garmin_push_7069673763,5932719535.0,2021-07-04T16:25:10Z,2021-07-04T12:25:10Z,(GMT-05:00) America/New_York,-14400,"[38.898296, -77.070995]","[38.881995, -77.107465]",,,,38.898296,-77.070995,0,1,0,2,0,"{'id': 'a5575096619', 'summary_polyline': 'iillFv|kuMf@Ah@Kn@a@d@O`@t@`AdA`@RZHJPDN`@ZjAw@nA]b@Av@hCd@^V`@Xf@l@tAb@T\\\\jAj@^fALb@A~A[`@aA`D?x@TzAPbBLl@@t@k@lBFr@d@tAHp@Nn@Rd@Jl@bArDz@|Bv@fAv@nCh@tAXf@P`BLl@Zz@Bb@C@x@`AIbATx@Jp@Fr@?x@Hl@n@pAHn@Ln@Bl@Nl@Zd@Lj@Jn@Rl@Ex@Hn@\\zAj@pAFp@V~Ab@vANl@j@nA\\pABD@Nf@vAp@bCDv@Ll@t@`AZf@Rd@Lh@Jl@p@lAPj@Zb@b@TXb@|@hA^^V^Vh@Rn@x@bD~@pBd@tAl@jCHl@Rh@\\b@Lj@VzAjBpFf@V`@d@Pj@Hp@Pj@Vf@`@\\^BBp@Vf@r@jCDn@Jl@d@~AZd@Tn@Lj@CfB@p@En@NbAVn@', 'resource_state': 2}",False,False,False,False,everyone,False,g7342502,0.0,5932719535.0,2.758,9.3,85.0,,False,,,False,False,81.9,20.3,0,0,False,,,,
24,2,"{'id': 29273440, 'resource_state': 1}",Lunch Run,7694.1,2787,2862,47.4,Run,0.0,5574940133,garmin_push_7069515813,5932556566.0,2021-07-04T15:32:56Z,2021-07-04T11:32:56Z,(GMT-05:00) America/New_York,-14400,"[38.88258, -77.107407]","[38.904916, -77.068545]",,,,38.88258,-77.107407,0,1,0,2,0,"{'id': 'a5574940133', 'summary_polyline': 'agilFh`suMG@_@\\g@Nc@Fe@@mA?uB\\_E`@kAHg@AIo@AeBBo@Do@@mCBo@Ao@Oo@@q@Ds@GaBDgBIo@Cs@Ho@Aq@Is@?aB@u@VcB@iBPk@Ec@@SSy@As@Si@{@cAa@Yc@QeD{E[]Uo@[e@_@]Wg@y@{@iBuC}@mBg@MoA@g@Ee@IoAKe@Ou@gAUk@e@wAKm@Sg@Oo@Si@_@}AWe@Om@Gq@Sk@a@aBGm@EwCQ}ACq@AkBe@oCEq@[mC[wASaBJo@b@Sb@Ib@CjAS\\[B?tAe@V_@MaBAaBGq@Cq@_@yAwAaDa@yAe@uAQk@Aq@Qk@[e@{@aCm@oAKs@y@_COo@Ko@Mq@_@gAIq@Cq@Bo@Gu@Dq@ScB[aBAm@@q@IQIgBAaBGw@LaAGo@UA_@[c@Hc@NuBSe@YG?gA[a@Ye@S_@c@k@XoAFi@?e@Me@GU@g@Ec@Kc@UwBsBe@?e@S_@]Wa@u@aAeAw@kA_@_@SwEeBqBc@c@Se@OeAe@iA[oBs@iBg@WDa@TeATOn@E~AN`BC`BBfBAVGHmBZa@VQj@If@eAj@c@Ha@NSDc@Be@Lg@Mc@FKCI?MGK?k@JKm@CCJv@Y\\g@?QJO@a@\\[^cAh@w@x@?VE?CISUG?UUO?EC_@]i@@CBSIa@PUWc@_@c@Qe@@mAOe@EKi@J_B?s@KyCBo@O}AAu@LuCTc@b@Eb@Dd@Id@ChAQtBOrBAfACd@Bb@HtBBfASd@DlAOd@Df@E`@Kh@Hl@GpBJZ@PSDmBHm@Ve@pAAd@BP`@Dl@A^RRVCAA', 'resource_state': 2}",False,False,False,False,everyone,False,g7342502,0.0,5932556566.0,2.761,7.0,82.3,,False,,,False,False,82.7,19.5,0,0,False,,,,
